id,displayName,name,craftingCategory,tooltipTypeName,galoisPath,action,isPlaceable,isBlueprint,isBlock,isCollidable,boxSize,collidableSize,description
6536094019688496,biscuit:6536094019688496,biscuit:6536094019688496,Item,,,,false,false,false,false,,,
7286521683096411,biscuit:7286521683096411,biscuit:7286521683096411,Item,,,,false,false,false,false,,,
8285024607138441,biscuit:8285024607138441,biscuit:8285024607138441,Item,,,,false,false,false,false,,,
1534621126189382,Bizzy Cola,Bizzy Cola,Drinks,Drink,items/bizzy_cola,drink,false,false,false,false,,,
7539420629350039,Black Coffee,Black Coffee,Drinks,Drink,items/coffee,drink,false,false,false,false,,,
7646919908960896,Black Dye,Black Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
1534621126189337,Black Dye,Black Dye,Dyes,Dye,items/ink_pot_black,dye,false,false,false,false,,,
5840794191978407,Blazing Trails,Blazing Trails,Item,,,,false,false,false,false,,,
1534621126189655,Blended Canvas Patch,Blended Canvas Patch,Materials,Fabric,items/blended_canvas_patch,,false,false,false,false,,,
1534621126189715,Bling,Bling,Currency,,items/zeal,,false,false,false,false,,,
8063824166405349,Bloop,Bloop,Item,,npcs/fish,,false,false,false,false,"[0.4,0.3,0.4]",,
7539420629350459,Blouse,Blouse,Tops,Top,,,false,false,false,false,,,
8842504845613100,Blue Dye,Blue Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
7539420629349991,Blue Dye,Blue Dye,Dyes,Dye,items/ink_pot_blue,dye,false,false,false,false,,,
265991807245725,Blue Key,Blue Key,Keys,,,,false,false,false,false,,,
1208677797639849,Blue Mucker State Inscription,Blue Mucker State Inscription,Notes,Notes,items/paper,,false,false,false,false,,,
4854695030971274,Blue Mushroom (DEPRECATED),Blue Mushroom (DEPRECATED),Block,Funghi,florae/blue_mushroom,eat,false,false,true,false,,,
2339487527352552,Blue Mushroom Spores,Blue Mushroom Spores,Spores,,,plant,false,false,false,false,,,
2537258637911351,Blue Mushroom Spores,Blue Mushroom Spores,Recipe,,,,false,false,false,false,,,
7539420629350162,Blueprint,Blueprint,Blueprint,,items/blueprint,place,false,true,false,false,,,
2677834618934639,Blueprint: Angler's Table,Blueprint: Angler's Table,Recipe,,,,false,false,false,false,,,
8176147131639241,Blueprint: Angler's Table,Blueprint: Angler's Table,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[2,2,3]",,
4590081419630270,Blueprint: Composter,Blueprint: Composter,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[1,2,3]",,
3085780603082451,Blueprint: Dye-O-Matic,Blueprint: Dye-O-Matic,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[3,3,3]",,
6465116931230474,Blueprint: Fishing Bench,Blueprint: Fishing Bench,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[3,1,1]",,
8958273300572669,Blueprint: Fishing Bench,Blueprint: Fishing Bench,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[3,1,1]",,
7642096223334102,Blueprint: Kitchen,Blueprint: Kitchen,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[4,1,1]",,
6977805803201177,Blueprint: Marina Table,Blueprint: Marina Table,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[2,1,3]",,
3243584032760191,Blueprint: Network Tower,Blueprint: Network Tower,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[3,6,3]",,
5165478204705300,Blueprint: Seed Mill,Blueprint: Seed Mill,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[1,3,1]",,
8594429584981088,Blueprint: Seed Mill,Blueprint: Seed Mill,Recipe,,,,false,false,false,false,,,
7868809447633355,Blueprint: Shelter Frame,Blueprint: Shelter Frame,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[9,7,9]",,
7443636014830386,Blueprint: Table,Blueprint: Table,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[3,1,2]",,
1534621126189445,Blueprint: Tailoring Booth,Blueprint: Tailoring Booth,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[4,1,3]",,
3948531231714016,Blueprint: Thermoblaster,Blueprint: Thermoblaster,Recipe,,,,false,false,false,false,,,
7539420629350102,Blueprint: Thermoblaster,Blueprint: Thermoblaster,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[3,3,3]",,
5013876656537945,Blueprint: Thermolite,Blueprint: Thermolite,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[3,2,1]",,
3545408933194717,Blueprint: Thermolite,Blueprint: Thermolite,Recipe,,,,false,false,false,false,,,
7539420629350099,Blueprint: Workbench,Blueprint: Workbench,Recipe,,,,false,false,false,false,,,
7539420629350159,Blueprint: Workbench,Blueprint: Workbench,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[1,1,3]",,
7043959206034484,Bob Burr,Bob Burr,Item,,npcs/alexis,,false,false,false,false,"[1,2,1]",,
6972293019634374,Bobbers Hoop,Bobbers Hoop,Ears,Ears,wearables/ears/hoop_silver,,false,false,false,false,,,
1216946972993346,Bobot,Bobot,Item,,npcs/robot,,false,false,false,false,"[1,2,1]",,
7539420629350240,Bohair,Bohair,Materials,Fabric,items/zohair,,false,false,false,false,,,
8863177783996661,Bolo Tie,Bolo Tie,Item,,,,false,false,false,false,,,
7025353561527908,Books,Books,Objects,,,place,true,false,false,false,"[1,1,1]",,
4537020877769751,Boombox,Boombox,Objects,Speaker,placeables/boombox,place,true,false,false,false,"[1,1,2]",,
30320309644809,Boombox,Boombox,Objects,Speaker,,place,true,false,false,false,"[1,1,2]",,
170896290702189,Boop's Bee Blockers,Boop's Bee Blockers,Face,Face,,,false,false,false,false,,,
4887082634472151,Boop's Bee Hat,Boop's Bee Hat,Hats,Hat,,,false,false,false,false,,,
2546216911243956,Boop's Bee Top,Boop's Bee Top,Tops,Top,,,false,false,false,false,,,
386583947824390,Boot,Boot,Item,,,,false,false,false,false,,,
4022264711964075,Boot & Rally,Boot & Rally,Item,,,,false,false,false,false,,,
1534621126189784,Boots,Boots,Feet,Feet,,,false,false,false,false,,,
3484768313930799,Botanical Bounty,Botanical Bounty,Item,,,,false,false,false,false,,,
4537020877770126,Bottoms,Bottoms,Wearable,,,,false,false,false,false,,,
7539420629350000,Bounce,Bounce,Drink Buffs,,,,false,false,false,false,,,
4501876882517394,Bounty: Carrots,Bounty: Carrots,Item,,,,false,false,false,false,,,
3750760121162678,Bounty: Limestone Bricks,Bounty: Limestone Bricks,Item,,,,false,false,false,false,,,
6720772269271927,Bounty: Mushrooms,Bounty: Mushrooms,Item,,,,false,false,false,false,,,
4568719383299275,Bounty: Royal Gramma,Bounty: Royal Gramma,Item,,,,false,false,false,false,,,
1006083001460253,Bounty: Silver Bars,Bounty: Silver Bars,Item,,,,false,false,false,false,,,
7193493460362756,Bounty: Stone,Bounty: Stone,Item,,,,false,false,false,false,,,
1404381614361788,Bounty: Stunkfish,Bounty: Stunkfish,Item,,,,false,false,false,false,,,
4589392321684603,Bounty: Wheat,Bounty: Wheat,Item,,,,false,false,false,false,,,
7539420629349943,Bow Tie Tiara,Bow Tie Tiara,Neck,Neck,,,false,false,false,false,,,
1534621126189280,Boxing Gloves,Boxing Gloves,Hands,Hands,,,false,false,false,false,,,
7539420629350054,Boxwood Shrub,Boxwood Shrub,Block,Block,florae/boxwood_shrub,place,false,false,true,true,,,
4537020877769607,Bracelet,Bracelet,Hands,Hands,,,false,false,false,false,,,
4537020877769664,Braids,Braids,Hat,Hat,,,false,false,false,false,,,
4537020877769805,Branches Door,Branches Door,Objects,Door,placeables/doors/branches_door,place,true,false,false,false,"[0.2,2,1]",,
2071428426278062,Bread,Bread,Food,Food,items/bread,eat,false,false,false,false,,,
4022264711963940,"Bready, Set, Grow","Bready, Set, Grow",Item,,,,false,false,false,false,,,
7210720909018297,Bright Blue Dye,Bright Blue Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
3225667486160846,Bright Blue Dye,Bright Blue Dye,Dyes,Dye,items/ink_pot_brightblue,dye,false,false,false,false,,,
6383803373581450,Bright Green Dye,Bright Green Dye,Dyes,Dye,items/ink_pot_brightgreen,dye,false,false,false,false,,,
3974716953677094,Bright Green Dye,Bright Green Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
847590473835172,Bright Orange Dye,Bright Orange Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
4009171850986448,Bright Orange Dye,Bright Orange Dye,Dyes,Dye,items/ink_pot_brightorange,dye,false,false,false,false,,,
5545171173059468,Bright Pink Dye,Bright Pink Dye,Dyes,Dye,items/ink_pot_brightpink,dye,false,false,false,false,,,
7180400599385354,Bright Pink Dye,Bright Pink Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
5385989547488447,Bright Purple Dye,Bright Purple Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
1282411277885249,Bright Purple Dye,Bright Purple Dye,Dyes,Dye,items/ink_pot_brightpurple,dye,false,false,false,false,,,
7071523123886277,Bright Red Dye,Bright Red Dye,Dyes,Dye,items/ink_pot_brightred,dye,false,false,false,false,,,
5351534650178523,Bright Red Dye,Bright Red Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
7447081504564814,Bright Yellow Dye,Bright Yellow Dye,Dyes,Dye,items/ink_pot_brightyellow,dye,false,false,false,false,,,
7245864904274317,Bright Yellow Dye,Bright Yellow Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
1728257649074563,Brown Dye,Brown Dye,Dyes,Dye,items/ink_pot_brown,dye,false,false,false,false,,,
1633162132499731,Brown Dye,Brown Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
4537020877769799,Bucket,Bucket,Tools,Tool,items/silver_bucket,dump,false,false,false,false,,,
7539420629350477,Bucket Hat,Bucket Hat,Hats,Hat,,,false,false,false,false,,,
5995152131921986,Buddy,Buddy,Item,,npcs/buddy,,false,false,false,false,"[1,2,1]",,
8187861796725882,Build-A-Bot,Build-A-Bot,Item,,,,false,false,false,false,,,
6138484504735775,Builder's Stud,Builder's Stud,Ears,Ears,wearables/ears/stud_silver,,false,false,false,false,,,
7539420629350501,Builder's Wand,Builder's Wand,Tool,Wand,items/wand,wand,false,false,false,false,,,
7405046529843322,Busted,Busted,Item,,,,false,false,false,false,,,
5840794192014578,Busy Human Being,Busy Human Being,Item,,,,false,false,false,false,"[0.75,1.8,0.75]",,
7539420629350312,Button,Button,Materials,Fastener,items/button,,false,false,false,false,,,
4089107212747129,Cabbage,Cabbage,Item,Plant,florae/hemp_bush,,false,false,false,false,,,
7010193406705285,Cabbage Patch,Cabbage Patch,Block,Block,florae/cabbage,place,false,false,true,false,,,
4847114953563630,Cabbage Seed,Cabbage Seed,Seeds,,,plant,false,false,false,false,,,
556102042593754,Cache and Carry,Cache and Carry,Item,,,,false,false,false,false,,,
8153406899416894,Cactus,Cactus,Block,Cactus,florae/cactus,place,false,false,true,true,,,
5883518264638750,Camper Bella,Camper Bella,Item,,npcs/ranger_jane,,false,false,false,false,"[1,2,1]",,
7539420629350084,Campfire,Campfire,Camping,,placeables/camping/campfire,place,true,false,false,false,"[1,1,1]",,
1647633189366316,Camping Supplies,Camping Supplies,Objects,,placeables/quests/cargo_crate,place,true,false,false,false,"[1,1,1]",,
4537020877769754,Campsite,Campsite,Camping,,items/campsite_packed,place,false,false,false,false,,,
4537020877769760,Campsite Storage Bag,Campsite Storage Bag,Camping,,items/campsite_unpacked,store,false,false,false,false,,,
7539420629350453,Capris,Capris,Bottoms,Bottoms,,,false,false,false,false,,,
1534621126189811,Cardigan,Cardigan,Outerwear,Outerwear,,,false,false,false,false,,,
4938764980403185,Carrot,Carrot,Vegetable,Vegetable,items/carrot,eat,false,false,false,false,,,
4560450207940471,Carrot Bush,Carrot Bush,Block,Block,florae/carrot_bush,place,false,false,true,false,,,
5357736531691434,Carrot Gold,Carrot Gold,Item,,,,false,false,false,false,,,
4537020877769703,Carrot Seed,Carrot Seed,Item,Seed,items/seed_carrot,plant,false,false,false,false,,,
1160440941407834,Carrot Soup,Carrot Soup,Food,Food,/item_meshes/baked_fish.vox,eat,false,false,false,false,,,
8634397265856843,Carrot Soup,Carrot Soup,Food,Food,items/carrot_stew,eat,false,false,false,false,,,
4537020877770165,Carved Basalt Brick,Carved Basalt Brick,Blocks,Stone,blocks/basalt_carved,place,false,false,true,false,,,
4537020877770000,Carved Clay Brick,Carved Clay Brick,Blocks,Stone,blocks/clay_carved,place,false,false,true,false,,,
4537020877769853,Carved Cobblestone Brick,Carved Cobblestone Brick,Blocks,Stone,blocks/cobblestone_carved,place,false,false,true,false,,,
1534621126189520,Carved Granite Brick,Carved Granite Brick,Blocks,Stone,blocks/granite_carved,place,false,false,true,false,,,
7539420629350174,Carved Limestone Brick,Carved Limestone Brick,Blocks,Stone,blocks/limestone_carved,place,false,false,true,false,,,
4537020877769841,Carved Quartzite Brick,Carved Quartzite Brick,Blocks,Stone,blocks/quartzite_carved,place,false,false,true,false,,,
1534621126189508,Carved Stone Brick,Carved Stone Brick,Blocks,Stone,blocks/stone_carved,place,false,false,true,false,,,
5832525016619711,Cast of Characters,Cast of Characters,Item,,,,false,false,false,false,,,"A real cast of characters around here, huh?
{break} I'm talking to some friends about getting you your own plot of land but it might take a bit.
{break} It might be helpful to meet with some folks who have left The Grove to learn about life beyond these walls."
6033741616908993,Cat Ears,Cat Ears,Hats,Hat,,,false,false,false,false,,,
7310640111217409,Catch of the Day: Advanced,Catch of the Day: Advanced,Item,,,,false,false,false,false,,,
6984696782665779,Catch of the Day: Expert,Catch of the Day: Expert,Item,,,,false,false,false,false,,,
1206610503803502,Catch of the Day: Novice,Catch of the Day: Novice,Item,,,,false,false,false,false,,,
7251377687845092,Cave Mushroom,Cave Mushroom,Materials,Funghi,florae/blue_mushroom,place,false,false,true,false,,,
8961029692358676,"Cave, Cast & Catch","Cave, Cast & Catch",Item,,,,false,false,false,false,,,
8834924768201406,Ceramic Cup,Ceramic Cup,Ceramics,Ceramic,items/ceramic_cup,,false,false,false,false,,,
7539420629349970,Chefs Hat,Chefs Hat,Hats,Hat,,,false,false,false,false,,,
7539420629349964,Chefs Jacket,Chefs Jacket,Outerwear,Outerwear,,,false,false,false,false,,,
5979991977107628,Chest,Chest,Objects,,placeables/quests/treasure_chest,place,true,false,false,false,"[1,1,1]",,
7824018081132528,Chest The Grove Underwater Main,Chest The Grove Underwater Main,Item,,,,false,false,false,false,,,
4909822866665902,Chest The Grove Underwater Secret,Chest The Grove Underwater Secret,Item,,,,false,false,false,false,,,
1574588807069421,Chicken,Chicken,Item,,npcs/chicken,,false,false,false,false,"[1,1,1]",,
8063824166405352,Chirp,Chirp,Item,,npcs/bird,,false,false,false,false,"[0.2,0.2,0.2]",,
804866401170731,Choose Your Path,Choose Your Path,Item,,,,false,false,false,false,,,
1534621126189274,Chromefish,Chromefish,Item,,items/fish/chromefish,eat,false,false,false,false,,,
7573186428713498,Chrominer,Chrominer,Item,,npcs/chrominer,,false,false,false,false,"[3,3,3]",,
2992752380341659,Chromover,Chromover,Item,,npcs/silver_round_robot,,false,false,false,false,"[1.5,1.5,1.5]",,
4537020877769982,Clasp,Clasp,Materials,Fastener,items/clasp,,false,false,false,false,,,
1534621126189565,Clay,Clay,Recipe,,,,false,false,false,false,,,
4537020877770021,Clay,Clay,Blocks,Soil,blocks/clay,place,false,false,true,false,,,
1534621126189691,Clay Brick,Clay Brick,Blocks,Stone,blocks/clay_brick,place,false,false,true,false,,,
7539420629350183,Clay Shingles,Clay Shingles,Blocks,Stone,blocks/clay_shingles,place,false,false,true,false,,,
1534621126189652,Clean Cut,Clean Cut,Hair,Hair,,,false,false,false,false,,,
4568030285350437,Clearwater Fish,Clearwater Fish,Item,,,,false,false,false,false,,,
5289515835017799,Clearwater Fish,Clearwater Fish,Item,,npcs/fish,,false,false,false,false,,,
7539420629350441,Clogs,Clogs,Feet,Feet,,,false,false,false,false,,,
7539420629350420,Clout Shades,Clout Shades,Face,Face,,,false,false,false,false,,,
1534621126189355,Clownfish,Clownfish,Item,,items/fish/clownfish,eat,false,false,false,false,,,
5997908523710774,Coal Fusion,Coal Fusion,Item,,,,false,false,false,false,,,
7539420629350231,Coal Nuggets,Coal Nuggets,Materials,Combustable,items/coal_dust,,false,false,false,false,,,
7539420629350348,Coal Ore,Coal Ore,Block,Stone,blocks/coal_ore,place,false,false,true,false,,,
8997551883502319,Cobbled Muckling,Cobbled Muckling,Item,,npcs/cobble_mucker,,false,false,false,false,"[1,1,1]",,
1534621126189724,Cobbled Stone Ring,Cobbled Stone Ring,Hands,Hands,,,false,false,false,false,,,
4537020877770018,Cobblestone Brick,Cobblestone Brick,Blocks,Stone,blocks/cobblestone_brick,place,false,false,true,false,,,
4537020877769850,Cobblestone Shingles,Cobblestone Shingles,Blocks,Stone,blocks/cobblestone_shingles,place,false,false,true,false,,,
5758791536377875,Coffee Bush,Coffee Bush,Block,Block,florae/coffee_bush,place,false,false,true,false,,,
6991587762124087,Coffee Delivery DEP,Coffee Delivery DEP,Item,,,,false,false,false,false,,,"Murray sent ya, eh? Great! Here's the thing...{break}After the Muckkening we've lost a handful of key seeds.{break}We've discovered we can get them back by **crossbreeding**.{break}We've discovered that when different species are grown next to each other, sometimes a completely new seed pops out!{break}We recently grew coffee but are still trying to find the exact pattern.{break}Can you study the plants behind me and see if you can't recreate it yourself?"
7539420629350021,Coffee Seeds,Coffee Seeds,Item,,items/seed,plant,false,false,false,false,,,
1247956380575517,Collective Signet Necklace,Collective Signet Necklace,Neck,Neck,wearables/neck/chain_silver,,false,false,false,false,,,
5913149476328417,Collective Token,Collective Token,Token,Reputation Token,items/reputation_medal,,false,false,false,false,,,
6257698449427345,Combat · Juggment Day,Combat · Juggment Day,Item,,,,false,false,false,false,,,
7039135520414527,Combat · Seedy Sappers,Combat · Seedy Sappers,Item,,,,false,false,false,false,,,
3814157132212639,Composter,Composter,Crafting Station,Crafting Station,,place,true,false,false,false,"[1,2,3]",,
1534621126189481,Container,Container,Item,,,place,true,false,false,false,,,
2976214029638871,Contribution Request Sheet,Contribution Request Sheet,Objects,Wall Decoration,,place,true,false,false,false,"[0.1,1,1]",,
1465022233627440,Contribution Request Sheet,Contribution Request Sheet,Objects,Wall Decoration,,place,true,false,false,false,"[0.1,1,1]",,
2961053874821378,Contribution: Member,Contribution: Member,Item,,,,false,false,false,false,,,
3953354917343066,Contribution: Recruit,Contribution: Recruit,Item,,,,false,false,false,false,,,
1201097720233432,Cooking · Minced Meat,Cooking · Minced Meat,Item,,,,false,false,false,false,,,
6685628274015553,Cooking · Roasted,Cooking · Roasted,Item,,,,false,false,false,false,,,
7539420629350063,Copper Cube,Copper Cube,Blocks,Block,blocks/copper,place,false,false,true,false,,,
1397490634911136,Coral,Coral,Block,Flower,florae/coral,place,false,false,true,false,,,
2185129587402304,Corn,Corn,Vegetable,Vegetable,,eat,false,false,false,false,,,
4111158347024835,Corn Bush,Corn Bush,Block,Block,florae/corn,place,false,false,true,false,,,
1534621126189334,Corn Rows,Corn Rows,Hat,Hat,,,false,false,false,false,,,
7329245755763306,Corn Seeds,Corn Seeds,Item,,,plant,false,false,false,false,,,
8691592395396758,Cosmos,Cosmos,Materials,Dye,items/azalea_petal,,false,false,false,false,,,
8864555979891520,Cosmos Seed,Cosmos Seed,Seeds,,,plant,false,false,false,false,,,
7539420629350243,Cotton,Cotton,Block,Plant,florae/cotton_bush,place,false,false,true,false,,,
7539420629350315,Cotton Ball,Cotton Ball,Materials,Raw Material,items/cotton_boll,,false,false,false,false,,,
7539420629350186,Cotton Block,Cotton Block,Blocks,Block,blocks/cotton_fabric,place,false,false,true,false,,,
7539420629350309,Cotton Fibers,Cotton Fibers,Item,N/A,items/cotton_fiber,,false,false,false,false,,,
4475691160562026,Cotton Seed,Cotton Seed,Recipe,Seed Recipe,,,false,false,false,false,,,
1760645252542797,Cotton Seed,Cotton Seed,Shrub Seeds,,items/seed_cotton,plant,false,false,false,false,,,
4793365313756004,Cotton The Act,Cotton The Act,Item,,,,false,false,false,false,,,
4537020877769928,Cotton Thread,Cotton Thread,Item,Material,items/cotton_thread,,false,false,false,false,,,
4537020877769979,Cotton Twill Patch,Cotton Twill Patch,Materials,Fabric,items/woven_cotton_patch,,false,false,false,false,,,
1534621126189295,Country Boots,Country Boots,Feet,Feet,,,false,false,false,false,,,
4537020877769628,Country Pants,Country Pants,Bottoms,Bottoms,,,false,false,false,false,,,
4537020877769640,Cowboy Outerwear,Cowboy Outerwear,Outerwear,Outerwear,,,false,false,false,false,,,
3827939091136626,Cozy Crabby,Cozy Crabby,Item,,,eat,false,false,false,false,,,
4521171625011211,Crabby,Crabby,Item,,,eat,false,false,false,false,,,
6720083171323032,Crate,Crate,Objects,,placeables/quests/cargo_crate,place,true,false,false,false,"[1.5,1,2]",,
4537020877769634,Crochet Shirt,Crochet Shirt,Tops,Top,,,false,false,false,false,,,
1534621126189319,Crown,Crown,Hats,Hat,,,false,false,false,false,,,
4537020877769814,CryptoKickers,CryptoKickers,Feet,Feet,,,false,false,false,false,,,
1534621126189649,Curly Hair,Curly Hair,Hair,Hair,,,false,false,false,false,,,
4537020877770156,Currency,Currency,Currency,,,,false,false,false,false,,,
7539420629349931,Cutthroat Trout,Cutthroat Trout,Item,,items/fish/cutthroat_trout,eat,false,false,false,false,,,
2686103794288889,Cyan Dye,Cyan Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
3880310535046960,Cyan Dye,Cyan Dye,Dyes,Dye,items/ink_pot_cyan,dye,false,false,false,false,,,
791773540240675,Cycloptic,Cycloptic,Item,,,,false,false,false,false,,,
6203259711678048,D-Mucker,D-Mucker,Muck Clearing Devices,,placeables/runic_stone,place,true,false,false,false,"[1,1,1]",,
3428262282343790,Damage +5,Damage +5,Food Buffs,,,,false,false,false,false,,,
4537020877770102,Dandelion,Dandelion,Block,Flower,florae/dandelion_flower,place,false,false,true,false,,,
7539420629350237,Dandelion Petal,Dandelion Petal,Materials,Dye,items/dandelion_petal,,false,false,false,false,,,
4537020877769697,Dandelion Seed,Dandelion Seed,Seeds,,,plant,false,false,false,false,,,
5061424414829381,Dandelion Seed,Dandelion Seed,Recipe,Seed Recipe,,,false,false,false,false,,,
1534621126189271,Dankwater Gunkus ,Dankwater Gunkus ,Item,,,eat,false,false,false,false,,,
734578410658445,Dankwater Skeleton,Dankwater Skeleton,Objects,,,place,true,false,false,false,"[1,1,1]",,
7539420629350429,Daylily,Daylily,Block,Flower,florae/daylily_flower,place,false,false,true,false,,,
4537020877769907,Daylily Petal,Daylily Petal,Materials,Dye,items/daylily_petal,,false,false,false,false,,,
128172218005903,Daylily Seed,Daylily Seed,Recipe,Seed Recipe,,,false,false,false,false,,,
1534621126189367,Daylily Seed,Daylily Seed,Seeds,,,plant,false,false,false,false,,,
4537020877769580,Deathmatch Enter,Deathmatch Enter,Minigame,,placeables/minigames/deathmatch_enter,place,true,false,false,false,"[1,2,1]",,
1534621126189469,Debug Item,Debug Item,Item,,,,false,false,false,false,,,
2592386473601710,Decoding This Muck,Decoding This Muck,Item,,,,false,false,false,false,,,Bring this to Jo in the den immediately. They've been studying the Mucker language since they first arrived...
6616718479425168,Deleted Cactus,Deleted Cactus,Block,Cactus,florae/cactus,place,false,false,true,false,,,
2386346187692390,Dennis' Needle,Dennis' Needle,Objects,Item,,place,true,false,false,false,"[1,1,1]",,
2872160239761731,dep,dep,Vegetable,Vegetable,,eat,false,false,false,false,,,
4537020877769688,DEP Potato Seed,DEP Potato Seed,Item,,items/seed_potato,plant,false,false,false,false,,,
4911201062559759,DEP Purple Mushroom,DEP Purple Mushroom,Materials,Funghi,,eat,false,false,true,false,,,
2393237167156092,Depracated Muck Stone,Depracated Muck Stone,Item,,placeables/runic_stone,place,true,false,false,false,"[1,1,1]",,
7301681837913214,Deprecated Clearing Stone,Deprecated Clearing Stone,Objects,,placeables/runic_stone,place,true,false,false,false,"[1,1,1]",,
5893854733832257,Deprecated Small Clearing Stone,Deprecated Small Clearing Stone,Objects,,placeables/runic_stone,place,true,false,false,false,"[1,1,1]",,
8643355539158857,deprecated8643355539158857,deprecated8643355539158857,Objects,Friendly robot,npcs/helping_robot,place,true,false,false,false,"[1,1,1]",,
8160297878921879,Despawn Wand,Despawn Wand,Tools,Despawn Wand,,despawnWand,false,false,false,false,,,
1534621126189688,Diamond,Diamond,Metals & Gems,Gem,items/diamond_gem,,false,false,false,false,,,
4537020877769976,Diamond Axe,Diamond Axe,Tools,Tool,items/axe_diamond,destroy,false,false,false,false,,,
1534621126189646,Diamond Cube,Diamond Cube,Metals & Gems,Gem,blocks/diamond,place,false,false,true,false,,,
7539420629350303,Diamond Fencer,Diamond Fencer,Tools,Shaping Tool,items/fencer_diamond,shape,false,false,false,false,,,
4537020877770015,Diamond Ore,Diamond Ore,Blocks,Stone,blocks/diamond_ore,place,false,false,true,false,,,
4537020877769973,Diamond Pick,Diamond Pick,Tools,Tool,items/pickaxe_diamond,destroy,false,false,false,false,,,
8462122779311978,Diamond Rod,Diamond Rod,Tools,,items/chrome_rod,fish,false,false,false,false,,,
1534621126189643,Diamond Slabber,Diamond Slabber,Tools,Shaping Tool,items/slabber_diamond,shape,false,false,false,false,,,
7539420629350300,Diamond Stepper,Diamond Stepper,Tools,Shaping Tool,items/stepper_diamond,shape,false,false,false,false,,,
7716518801526939,Diamonds Are Forever,Diamonds Are Forever,Item,,,,false,false,false,false,,,
2535191344071950,Dimlit Dimwit,Dimlit Dimwit,Item,,,eat,false,false,false,false,,,
8880405232654065,Dire Muck Sickness,Dire Muck Sickness,Debuffs,,,,false,false,false,false,,,
4537020877770180,Dirt,Dirt,Blocks,Soil,blocks/dirt,place,false,false,true,false,,,
1370615814995143,Dive In,Dive In,Item,,,,false,false,false,false,,,
1534621126189289,Diving Goggles,Diving Goggles,Face,Face,,,false,false,false,false,,,
2131379947595491,Doc's Mix CD,Doc's Mix CD,,,items/cd_rom,,false,false,false,false,,,
822093849827169,Doc's Shipwreck Chest,Doc's Shipwreck Chest,Item,,,,false,false,false,false,,,
6259765743305899,Doctor Top,Doctor Top,Outerwear,Outerwear,,,false,false,false,false,,,
8641977343264634,DoNotUses,DoNotUses,Tools,Magic Stick,items/fishing_rod,,false,false,false,false,,,
1534621126189478,Door,Door,Item,,,place,true,false,false,false,,,
952333361653467,Dory Droppings,Dory Droppings,Item,,,,false,false,false,false,,,
8272620844108617,Double Jump,Double Jump,Food Buffs,,,,false,false,false,false,,,
4317198632936150,Double Jump,Double Jump,Food Buffs,,,,false,false,false,false,,,
7539420629350405,Drops with Gem,Drops with Gem,Ears,Ears,wearables/ears/drops_with_gem_gold,,false,false,false,false,,,
8287780998923911,Dye-O-Matic,Dye-O-Matic,Crafting Station,Crafting Station,,place,true,false,false,false,"[3,3,3]",,
7539420629350417,Ears,Ears,Wearable,,,,false,false,false,false,,,
6425838348299471,Eel-Mucker,Eel-Mucker,Item,,,,false,false,false,false,,,
3879621437098308,Electrician's Bag,Electrician's Bag,Item,,npcs/chicken,,false,false,false,false,"[1,2,1]",,
8101724553448603,Electrician's Bag,Electrician's Bag,Objects,,placeables/quests/bag1,place,true,false,false,false,"[1,1,1]",,
6811733198167399,Electrician's Bag,Electrician's Bag,Objects,,placeables/quests/bag1,place,true,false,false,false,"[1,1,1]",,
2784644800587760,Emberstone,Emberstone,Recipe,,,,false,false,false,false,,,
7539420629350078,Emberstone,Emberstone,Lights,Light,blocks/emberstone,place,false,false,true,false,,,
2085210385200414,Emma,Emma,Item,,npcs/sil,,false,false,false,false,"[1,2,1]",,
456182840394405,Empty Power Cell,Empty Power Cell,Item,,,place,false,false,false,false,,,Refill to increase Robot power supply by 15%
908231093142338,Enbentz Cyclops Glasses,Enbentz Cyclops Glasses,Face,Face,,,false,false,false,false,,,
